Data,State,Hail Size,Population Affected,
7/25/14,Kansas,"1.5"" Hail",0,
7/26/14,Kansas,"1.5"" Hail",44,
7/27/14,Kansas,"1.5"" Hail",0,
7/28/14,Kansas,"1.5"" Hail",0,
7/29/14,Kansas,"1.5"" Hail",0,
7/30/14,Kansas,"1.5"" Hail",0,
6/25/14,Kansas,"2.0"" Hail",0,
6/26/14,Kansas,"2.0"" Hail",0,
6/27/14,Kansas,"2.0"" Hail",4,
6/28/14,Kansas,"2.0"" Hail",7,
6/29/14,Kansas,"2.0"" Hail",3,
6/30/14,Kansas,"2.0"" Hail",40,
7/1/14,Kansas,"2.0"" Hail",0,
7/2/14,Kansas,"2.0"" Hail",0,
7/3/14,Kansas,"2.0"" Hail",0,
7/4/14,Kansas,"2.0"" Hail",0,
7/5/14,Kansas,"2.0"" Hail",0,
7/6/14,Kansas,"2.0"" Hail",0,
7/7/14,Kansas,"2.0"" Hail",95,
7/8/14,Kansas,"2.0"" Hail",0,
7/9/14,Kansas,"2.0"" Hail",0,
7/10/14,Kansas,"2.0"" Hail",0,
7/11/14,Kansas,"2.0"" Hail",0,
7/12/14,Kansas,"2.0"" Hail",0,
7/13/14,Kansas,"2.0"" Hail",0,
7/14/14,Kansas,"2.0"" Hail",0,
7/15/14,Kansas,"2.0"" Hail",0,
7/16/14,Kansas,"2.0"" Hail",0,
7/17/14,Kansas,"2.0"" Hail",0,
7/18/14,Kansas,"2.0"" Hail",127,
7/19/14,Kansas,"2.0"" Hail",0,
7/20/14,Kansas,"2.0"" Hail",0,
7/21/14,Kansas,"2.0"" Hail",21,
7/22/14,Kansas,"2.0"" Hail",0,
7/23/14,Kansas,"2.0"" Hail",0,
7/24/14,Kansas,"2.0"" Hail",0,
7/25/14,Kansas,"2.0"" Hail",0,
7/26/14,Kansas,"2.0"" Hail",0,
7/27/14,Kansas,"2.0"" Hail",0,
7/28/14,Kansas,"2.0"" Hail",0,
7/29/14,Kansas,"2.0"" Hail",0,
7/30/14,Kansas,"2.0"" Hail",0,
6/25/14,Kansas,"2.5"" Hail",0,
6/26/14,Kansas,"2.5"" Hail",0,
6/27/14,Kansas,"2.5"" Hail",0,
6/28/14,Kansas,"2.5"" Hail",0,
6/29/14,Kansas,"2.5"" Hail",0,
6/30/14,Kansas,"2.5"" Hail",0,
7/1/14,Kansas,"2.5"" Hail",0,
7/2/14,Kansas,"2.5"" Hail",0,
7/3/14,Kansas,"2.5"" Hail",0,
7/4/14,Kansas,"2.5"" Hail",0,
7/5/14,Kansas,"2.5"" Hail",0,
7/6/14,Kansas,"2.5"" Hail",0,
7/7/14,Kansas,"2.5"" Hail",23,
7/8/14,Kansas,"2.5"" Hail",0,
7/9/14,Kansas,"2.5"" Hail",0,
7/10/14,Kansas,"2.5"" Hail",0,
7/11/14,Kansas,"2.5"" Hail",0,
7/12/14,Kansas,"2.5"" Hail",0,
7/13/14,Kansas,"2.5"" Hail",0,
7/14/14,Kansas,"2.5"" Hail",0,
7/15/14,Kansas,"2.5"" Hail",0,
7/16/14,Kansas,"2.5"" Hail",0,
7/17/14,Kansas,"2.5"" Hail",0,
7/18/14,Kansas,"2.5"" Hail",22,
7/19/14,Kansas,"2.5"" Hail",0,
7/20/14,Kansas,"2.5"" Hail",0,
7/21/14,Kansas,"2.5"" Hail",0,
7/22/14,Kansas,"2.5"" Hail",0,
7/23/14,Kansas,"2.5"" Hail",0,
7/24/14,Kansas,"2.5"" Hail",0,
7/25/14,Kansas,"2.5"" Hail",0,
7/26/14,Kansas,"2.5"" Hail",0,
7/27/14,Kansas,"2.5"" Hail",0,
7/28/14,Kansas,"2.5"" Hail",0,
7/29/14,Kansas,"2.5"" Hail",0,
7/30/14,Kansas,"2.5"" Hail",0,
6/25/14,Kansas,"3.0"" Hail",0,
6/26/14,Kansas,"3.0"" Hail",0,
6/27/14,Kansas,"3.0"" Hail",0,
6/28/14,Kansas,"3.0"" Hail",0,
6/29/14,Kansas,"3.0"" Hail",0,
6/30/14,Kansas,"3.0"" Hail",0,
7/1/14,Kansas,"3.0"" Hail",0,
7/2/14,Kansas,"3.0"" Hail",0,
7/3/14,Kansas,"3.0"" Hail",0,
7/4/14,Kansas,"3.0"" Hail",0,
7/5/14,Kansas,"3.0"" Hail",0,
7/6/14,Kansas,"3.0"" Hail",0,
7/7/14,Kansas,"3.0"" Hail",0,
7/8/14,Kansas,"3.0"" Hail",0,
7/9/14,Kansas,"3.0"" Hail",0,
7/10/14,Kansas,"3.0"" Hail",0,
7/11/14,Kansas,"3.0"" Hail",0,
7/12/14,Kansas,"3.0"" Hail",0,
7/13/14,Kansas,"3.0"" Hail",0,
7/14/14,Kansas,"3.0"" Hail",0,
7/15/14,Kansas,"3.0"" Hail",0,
7/16/14,Kansas,"3.0"" Hail",0,
7/17/14,Kansas,"3.0"" Hail",0,
7/18/14,Kansas,"3.0"" Hail",0,
7/19/14,Kansas,"3.0"" Hail",0,
7/20/14,Kansas,"3.0"" Hail",0,
7/21/14,Kansas,"3.0"" Hail",0,
7/22/14,Kansas,"3.0"" Hail",0,
7/23/14,Kansas,"3.0"" Hail",0,
7/24/14,Kansas,"3.0"" Hail",0,
7/25/14,Kansas,"3.0"" Hail",0,
7/26/14,Kansas,"3.0"" Hail",0,
7/27/14,Kansas,"3.0"" Hail",0,
7/28/14,Kansas,"3.0"" Hail",0,
7/29/14,Kansas,"3.0"" Hail",0,
7/30/14,Kansas,"3.0"" Hail",0,
6/25/14,Kansas,"3.5"" Hail",0,
6/26/14,Kansas,"3.5"" Hail",0,
6/27/14,Kansas,"3.5"" Hail",0,
6/28/14,Kansas,"3.5"" Hail",0,
6/29/14,Kansas,"3.5"" Hail",0,
6/30/14,Kansas,"3.5"" Hail",0,
7/1/14,Kansas,"3.5"" Hail",0,
7/2/14,Kansas,"3.5"" Hail",0,
7/3/14,Kansas,"3.5"" Hail",0,
7/4/14,Kansas,"3.5"" Hail",0,
7/5/14,Kansas,"3.5"" Hail",0,
7/6/14,Kansas,"3.5"" Hail",0,
7/7/14,Kansas,"3.5"" Hail",0,
7/8/14,Kansas,"3.5"" Hail",0,
7/9/14,Kansas,"3.5"" Hail",0,
7/10/14,Kansas,"3.5"" Hail",0,
7/11/14,Kansas,"3.5"" Hail",0,
7/12/14,Kansas,"3.5"" Hail",0,
7/13/14,Kansas,"3.5"" Hail",0,
7/14/14,Kansas,"3.5"" Hail",0,
7/15/14,Kansas,"3.5"" Hail",0,
7/16/14,Kansas,"3.5"" Hail",0,
7/17/14,Kansas,"3.5"" Hail",0,
7/18/14,Kansas,"3.5"" Hail",0,
7/19/14,Kansas,"3.5"" Hail",0,
7/20/14,Kansas,"3.5"" Hail",0,
7/21/14,Kansas,"3.5"" Hail",0,
7/22/14,Kansas,"3.5"" Hail",0,
7/23/14,Kansas,"3.5"" Hail",0,
7/24/14,Kansas,"3.5"" Hail",0,
7/25/14,Kansas,"3.5"" Hail",0,
7/26/14,Kansas,"3.5"" Hail",0,
7/27/14,Kansas,"3.5"" Hail",0,
7/28/14,Kansas,"3.5"" Hail",0,
7/29/14,Kansas,"3.5"" Hail",0,
7/30/14,Kansas,"3.5"" Hail",0,
6/25/14,Kentucky,"1.0"" Hail",0,
6/26/14,Kentucky,"1.0"" Hail",0,
6/27/14,Kentucky,"1.0"" Hail",0,
6/28/14,Kentucky,"1.0"" Hail",0,
6/29/14,Kentucky,"1.0"" Hail",0,
6/30/14,Kentucky,"1.0"" Hail",0,
7/1/14,Kentucky,"1.0"" Hail",3,
7/2/14,Kentucky,"1.0"" Hail",0,
7/3/14,Kentucky,"1.0"" Hail",0,
7/4/14,Kentucky,"1.0"" Hail",0,
7/5/14,Kentucky,"1.0"" Hail",0,
7/6/14,Kentucky,"1.0"" Hail",0,
7/7/14,Kentucky,"1.0"" Hail",39,
7/8/14,Kentucky,"1.0"" Hail",0,
7/9/14,Kentucky,"1.0"" Hail",0,
7/10/14,Kentucky,"1.0"" Hail",0,
7/11/14,Kentucky,"1.0"" Hail",0,
7/12/14,Kentucky,"1.0"" Hail",0,
7/13/14,Kentucky,"1.0"" Hail",0,
7/14/14,Kentucky,"1.0"" Hail",0,
7/15/14,Kentucky,"1.0"" Hail",0,
7/16/14,Kentucky,"1.0"" Hail",0,
7/17/14,Kentucky,"1.0"" Hail",0,
7/18/14,Kentucky,"1.0"" Hail",0,
7/19/14,Kentucky,"1.0"" Hail",0,
7/20/14,Kentucky,"1.0"" Hail",0,
7/21/14,Kentucky,"1.0"" Hail",0,
7/22/14,Kentucky,"1.0"" Hail",0,
7/23/14,Kentucky,"1.0"" Hail",158,
7/24/14,Kentucky,"1.0"" Hail",0,
7/25/14,Kentucky,"1.0"" Hail",0,
7/26/14,Kentucky,"1.0"" Hail",4612,
7/27/14,Kentucky,"1.0"" Hail",20529,
7/28/14,Kentucky,"1.0"" Hail",0,
7/29/14,Kentucky,"1.0"" Hail",0,
7/30/14,Kentucky,"1.0"" Hail",0,
6/25/14,Kentucky,"1.5"" Hail",0,
6/26/14,Kentucky,"1.5"" Hail",0,
6/27/14,Kentucky,"1.5"" Hail",0,
6/28/14,Kentucky,"1.5"" Hail",0,
6/29/14,Kentucky,"1.5"" Hail",0,
6/30/14,Kentucky,"1.5"" Hail",0,
7/1/14,Kentucky,"1.5"" Hail",0,
7/2/14,Kentucky,"1.5"" Hail",0,
7/3/14,Kentucky,"1.5"" Hail",0,
7/4/14,Kentucky,"1.5"" Hail",0,
7/5/14,Kentucky,"1.5"" Hail",0,
7/6/14,Kentucky,"1.5"" Hail",0,
7/7/14,Kentucky,"1.5"" Hail",0,
7/8/14,Kentucky,"1.5"" Hail",0,
7/9/14,Kentucky,"1.5"" Hail",0,
7/10/14,Kentucky,"1.5"" Hail",0,
7/11/14,Kentucky,"1.5"" Hail",0,
7/12/14,Kentucky,"1.5"" Hail",0,
7/13/14,Kentucky,"1.5"" Hail",0,
7/14/14,Kentucky,"1.5"" Hail",0,
7/15/14,Kentucky,"1.5"" Hail",0,
7/16/14,Kentucky,"1.5"" Hail",0,
7/17/14,Kentucky,"1.5"" Hail",0,
7/18/14,Kentucky,"1.5"" Hail",0,
7/19/14,Kentucky,"1.5"" Hail",0,
7/20/14,Kentucky,"1.5"" Hail",0,
7/21/14,Kentucky,"1.5"" Hail",0,
7/22/14,Kentucky,"1.5"" Hail",0,
7/23/14,Kentucky,"1.5"" Hail",0,
7/24/14,Kentucky,"1.5"" Hail",0,
7/25/14,Kentucky,"1.5"" Hail",0,
7/26/14,Kentucky,"1.5"" Hail",0,
7/27/14,Kentucky,"1.5"" Hail",1776,
7/28/14,Kentucky,"1.5"" Hail",0,
7/29/14,Kentucky,"1.5"" Hail",0,
7/30/14,Kentucky,"1.5"" Hail",0,
6/25/14,Kentucky,"2.0"" Hail",0,
6/26/14,Kentucky,"2.0"" Hail",0,
6/27/14,Kentucky,"2.0"" Hail",0,
6/28/14,Kentucky,"2.0"" Hail",0,
6/29/14,Kentucky,"2.0"" Hail",0,
6/30/14,Kentucky,"2.0"" Hail",0,
7/1/14,Kentucky,"2.0"" Hail",0,
7/2/14,Kentucky,"2.0"" Hail",0,
7/3/14,Kentucky,"2.0"" Hail",0,
7/4/14,Kentucky,"2.0"" Hail",0,
7/5/14,Kentucky,"2.0"" Hail",0,
7/6/14,Kentucky,"2.0"" Hail",0,
7/7/14,Kentucky,"2.0"" Hail",0,
7/8/14,Kentucky,"2.0"" Hail",0,
7/9/14,Kentucky,"2.0"" Hail",0,
7/10/14,Kentucky,"2.0"" Hail",0,
7/11/14,Kentucky,"2.0"" Hail",0,
7/12/14,Kentucky,"2.0"" Hail",0,
7/13/14,Kentucky,"2.0"" Hail",0,
7/14/14,Kentucky,"2.0"" Hail",0,
7/15/14,Kentucky,"2.0"" Hail",0,
7/16/14,Kentucky,"2.0"" Hail",0,
7/17/14,Kentucky,"2.0"" Hail",0,
7/18/14,Kentucky,"2.0"" Hail",0,
7/19/14,Kentucky,"2.0"" Hail",0,
7/20/14,Kentucky,"2.0"" Hail",0,
7/21/14,Kentucky,"2.0"" Hail",0,
7/22/14,Kentucky,"2.0"" Hail",0,
7/23/14,Kentucky,"2.0"" Hail",0,
7/24/14,Kentucky,"2.0"" Hail",0,
7/25/14,Kentucky,"2.0"" Hail",0,
7/26/14,Kentucky,"2.0"" Hail",0,
7/27/14,Kentucky,"2.0"" Hail",898,
7/28/14,Kentucky,"2.0"" Hail",0,
7/29/14,Kentucky,"2.0"" Hail",0,
7/30/14,Kentucky,"2.0"" Hail",0,
6/25/14,Kentucky,"2.5"" Hail",0,
6/26/14,Kentucky,"2.5"" Hail",0,
6/27/14,Kentucky,"2.5"" Hail",0,
6/28/14,Kentucky,"2.5"" Hail",0,
6/29/14,Kentucky,"2.5"" Hail",0,
6/30/14,Kentucky,"2.5"" Hail",0,
7/1/14,Kentucky,"2.5"" Hail",0,
7/2/14,Kentucky,"2.5"" Hail",0,
7/3/14,Kentucky,"2.5"" Hail",0,
7/4/14,Kentucky,"2.5"" Hail",0,
7/5/14,Kentucky,"2.5"" Hail",0,
7/6/14,Kentucky,"2.5"" Hail",0,
7/7/14,Kentucky,"2.5"" Hail",0,
7/8/14,Kentucky,"2.5"" Hail",0,
7/9/14,Kentucky,"2.5"" Hail",0,
7/10/14,Kentucky,"2.5"" Hail",0,
7/11/14,Kentucky,"2.5"" Hail",0,
7/12/14,Kentucky,"2.5"" Hail",0,
7/13/14,Kentucky,"2.5"" Hail",0,
7/14/14,Kentucky,"2.5"" Hail",0,
7/15/14,Kentucky,"2.5"" Hail",0,
7/16/14,Kentucky,"2.5"" Hail",0,
7/17/14,Kentucky,"2.5"" Hail",0,
7/18/14,Kentucky,"2.5"" Hail",0,
7/19/14,Kentucky,"2.5"" Hail",0,
7/20/14,Kentucky,"2.5"" Hail",0,
7/21/14,Kentucky,"2.5"" Hail",0,
7/22/14,Kentucky,"2.5"" Hail",0,
7/23/14,Kentucky,"2.5"" Hail",0,
7/24/14,Kentucky,"2.5"" Hail",0,
7/25/14,Kentucky,"2.5"" Hail",0,
7/26/14,Kentucky,"2.5"" Hail",0,
7/27/14,Kentucky,"2.5"" Hail",0,
7/28/14,Kentucky,"2.5"" Hail",0,
7/29/14,Kentucky,"2.5"" Hail",0,
7/30/14,Kentucky,"2.5"" Hail",0,
6/25/14,Kentucky,"3.0"" Hail",0,
6/26/14,Kentucky,"3.0"" Hail",0,
6/27/14,Kentucky,"3.0"" Hail",0,
6/28/14,Kentucky,"3.0"" Hail",0,
6/29/14,Kentucky,"3.0"" Hail",0,
6/30/14,Kentucky,"3.0"" Hail",0,
7/1/14,Kentucky,"3.0"" Hail",0,
7/2/14,Kentucky,"3.0"" Hail",0,
7/3/14,Kentucky,"3.0"" Hail",0,
7/4/14,Kentucky,"3.0"" Hail",0,
7/5/14,Kentucky,"3.0"" Hail",0,
7/6/14,Kentucky,"3.0"" Hail",0,
7/7/14,Kentucky,"3.0"" Hail",0,
7/8/14,Kentucky,"3.0"" Hail",0,
7/9/14,Kentucky,"3.0"" Hail",0,
7/10/14,Kentucky,"3.0"" Hail",0,
7/11/14,Kentucky,"3.0"" Hail",0,
7/12/14,Kentucky,"3.0"" Hail",0,
7/13/14,Kentucky,"3.0"" Hail",0,
7/14/14,Kentucky,"3.0"" Hail",0,
7/15/14,Kentucky,"3.0"" Hail",0,
7/16/14,Kentucky,"3.0"" Hail",0,
7/17/14,Kentucky,"3.0"" Hail",0,
7/18/14,Kentucky,"3.0"" Hail",0,
7/19/14,Kentucky,"3.0"" Hail",0,
7/20/14,Kentucky,"3.0"" Hail",0,
7/21/14,Kentucky,"3.0"" Hail",0,
7/22/14,Kentucky,"3.0"" Hail",0,
7/23/14,Kentucky,"3.0"" Hail",0,
7/24/14,Kentucky,"3.0"" Hail",0,
7/25/14,Kentucky,"3.0"" Hail",0,
7/26/14,Kentucky,"3.0"" Hail",0,
7/27/14,Kentucky,"3.0"" Hail",0,
7/28/14,Kentucky,"3.0"" Hail",0,
7/29/14,Kentucky,"3.0"" Hail",0,
7/30/14,Kentucky,"3.0"" Hail",0,
6/25/14,Kentucky,"3.5"" Hail",0,
6/26/14,Kentucky,"3.5"" Hail",0,
6/27/14,Kentucky,"3.5"" Hail",0,
6/28/14,Kentucky,"3.5"" Hail",0,
6/29/14,Kentucky,"3.5"" Hail",0,
6/30/14,Kentucky,"3.5"" Hail",0,
7/1/14,Kentucky,"3.5"" Hail",0,
7/2/14,Kentucky,"3.5"" Hail",0,
7/3/14,Kentucky,"3.5"" Hail",0,
7/4/14,Kentucky,"3.5"" Hail",0,
7/5/14,Kentucky,"3.5"" Hail",0,
7/6/14,Kentucky,"3.5"" Hail",0,
7/7/14,Kentucky,"3.5"" Hail",0,
7/8/14,Kentucky,"3.5"" Hail",0,
7/9/14,Kentucky,"3.5"" Hail",0,
7/10/14,Kentucky,"3.5"" Hail",0,
7/11/14,Kentucky,"3.5"" Hail",0,
7/12/14,Kentucky,"3.5"" Hail",0,
7/13/14,Kentucky,"3.5"" Hail",0,
7/14/14,Kentucky,"3.5"" Hail",0,
7/15/14,Kentucky,"3.5"" Hail",0,
7/16/14,Kentucky,"3.5"" Hail",0,
7/17/14,Kentucky,"3.5"" Hail",0,
7/18/14,Kentucky,"3.5"" Hail",0,
7/19/14,Kentucky,"3.5"" Hail",0,
7/20/14,Kentucky,"3.5"" Hail",0,
7/21/14,Kentucky,"3.5"" Hail",0,
7/22/14,Kentucky,"3.5"" Hail",0,
7/23/14,Kentucky,"3.5"" Hail",0,
7/24/14,Kentucky,"3.5"" Hail",0,
7/25/14,Kentucky,"3.5"" Hail",0,
7/26/14,Kentucky,"3.5"" Hail",0,
7/27/14,Kentucky,"3.5"" Hail",0,
7/28/14,Kentucky,"3.5"" Hail",0,
7/29/14,Kentucky,"3.5"" Hail",0,
7/30/14,Kentucky,"3.5"" Hail",0,
6/25/14,Louisiana,"1.0"" Hail",27,
6/26/14,Louisiana,"1.0"" Hail",0,
6/27/14,Louisiana,"1.0"" Hail",0,
6/28/14,Louisiana,"1.0"" Hail",0,
6/29/14,Louisiana,"1.0"" Hail",0,
6/30/14,Louisiana,"1.0"" Hail",0,
7/1/14,Louisiana,"1.0"" Hail",0,
7/2/14,Louisiana,"1.0"" Hail",1800,
7/3/14,Louisiana,"1.0"" Hail",142,
7/4/14,Louisiana,"1.0"" Hail",0,
7/5/14,Louisiana,"1.0"" Hail",0,
7/6/14,Louisiana,"1.0"" Hail",0,
7/7/14,Louisiana,"1.0"" Hail",0,
7/8/14,Louisiana,"1.0"" Hail",0,
7/9/14,Louisiana,"1.0"" Hail",0,
7/10/14,Louisiana,"1.0"" Hail",0,
7/11/14,Louisiana,"1.0"" Hail",97,
7/12/14,Louisiana,"1.0"" Hail",0,
7/13/14,Louisiana,"1.0"" Hail",0,
7/14/14,Louisiana,"1.0"" Hail",0,
7/15/14,Louisiana,"1.0"" Hail",13,
7/16/14,Louisiana,"1.0"" Hail",0,
7/17/14,Louisiana,"1.0"" Hail",0,
7/18/14,Louisiana,"1.0"" Hail",0,
7/19/14,Louisiana,"1.0"" Hail",0,
7/20/14,Louisiana,"1.0"" Hail",0,
7/21/14,Louisiana,"1.0"" Hail",0,
7/22/14,Louisiana,"1.0"" Hail",0,
7/23/14,Louisiana,"1.0"" Hail",0,
7/24/14,Louisiana,"1.0"" Hail",0,
7/25/14,Louisiana,"1.0"" Hail",0,
7/26/14,Louisiana,"1.0"" Hail",0,
7/27/14,Louisiana,"1.0"" Hail",0,
7/28/14,Louisiana,"1.0"" Hail",0,
7/29/14,Louisiana,"1.0"" Hail",0,
7/30/14,Louisiana,"1.0"" Hail",0,
6/25/14,Louisiana,"1.5"" Hail",0,
6/26/14,Louisiana,"1.5"" Hail",0,
6/27/14,Louisiana,"1.5"" Hail",0,
6/28/14,Louisiana,"1.5"" Hail",0,
6/29/14,Louisiana,"1.5"" Hail",0,
6/30/14,Louisiana,"1.5"" Hail",0,
7/1/14,Louisiana,"1.5"" Hail",0,
7/2/14,Louisiana,"1.5"" Hail",0,
7/3/14,Louisiana,"1.5"" Hail",92,
7/4/14,Louisiana,"1.5"" Hail",0,
7/5/14,Louisiana,"1.5"" Hail",0,
7/6/14,Louisiana,"1.5"" Hail",0,
7/7/14,Louisiana,"1.5"" Hail",0,
7/8/14,Louisiana,"1.5"" Hail",0,
7/9/14,Louisiana,"1.5"" Hail",0,
7/10/14,Louisiana,"1.5"" Hail",0,
7/11/14,Louisiana,"1.5"" Hail",0,
7/12/14,Louisiana,"1.5"" Hail",0,
7/13/14,Louisiana,"1.5"" Hail",0,
7/14/14,Louisiana,"1.5"" Hail",0,
7/15/14,Louisiana,"1.5"" Hail",0,
7/16/14,Louisiana,"1.5"" Hail",0,
7/17/14,Louisiana,"1.5"" Hail",0,
7/18/14,Louisiana,"1.5"" Hail",0,
7/19/14,Louisiana,"1.5"" Hail",0,
7/20/14,Louisiana,"1.5"" Hail",0,
7/21/14,Louisiana,"1.5"" Hail",0,
7/22/14,Louisiana,"1.5"" Hail",0,
7/23/14,Louisiana,"1.5"" Hail",0,
7/24/14,Louisiana,"1.5"" Hail",0,
7/25/14,Louisiana,"1.5"" Hail",0,
7/26/14,Louisiana,"1.5"" Hail",0,
7/27/14,Louisiana,"1.5"" Hail",0,
7/28/14,Louisiana,"1.5"" Hail",0,
7/29/14,Louisiana,"1.5"" Hail",0,
7/30/14,Louisiana,"1.5"" Hail",0,
6/25/14,Louisiana,"2.0"" Hail",0,
6/26/14,Louisiana,"2.0"" Hail",0,
6/27/14,Louisiana,"2.0"" Hail",0,
6/28/14,Louisiana,"2.0"" Hail",0,
6/29/14,Louisiana,"2.0"" Hail",0,
6/30/14,Louisiana,"2.0"" Hail",0,
7/1/14,Louisiana,"2.0"" Hail",0,
7/2/14,Louisiana,"2.0"" Hail",0,
7/3/14,Louisiana,"2.0"" Hail",0,
7/4/14,Louisiana,"2.0"" Hail",0,
7/5/14,Louisiana,"2.0"" Hail",0,
7/6/14,Louisiana,"2.0"" Hail",0,
7/7/14,Louisiana,"2.0"" Hail",0,
7/8/14,Louisiana,"2.0"" Hail",0,
7/9/14,Louisiana,"2.0"" Hail",0,
7/10/14,Louisiana,"2.0"" Hail",0,
7/11/14,Louisiana,"2.0"" Hail",0,
7/12/14,Louisiana,"2.0"" Hail",0,
7/13/14,Louisiana,"2.0"" Hail",0,
7/14/14,Louisiana,"2.0"" Hail",0,
7/15/14,Louisiana,"2.0"" Hail",0,
7/16/14,Louisiana,"2.0"" Hail",0,
7/17/14,Louisiana,"2.0"" Hail",0,
7/18/14,Louisiana,"2.0"" Hail",0,
7/19/14,Louisiana,"2.0"" Hail",0,
7/20/14,Louisiana,"2.0"" Hail",0,
7/21/14,Louisiana,"2.0"" Hail",0,
7/22/14,Louisiana,"2.0"" Hail",0,
7/23/14,Louisiana,"2.0"" Hail",0,
7/24/14,Louisiana,"2.0"" Hail",0,
7/25/14,Louisiana,"2.0"" Hail",0,
7/26/14,Louisiana,"2.0"" Hail",0,
7/27/14,Louisiana,"2.0"" Hail",0,
7/28/14,Louisiana,"2.0"" Hail",0,
7/29/14,Louisiana,"2.0"" Hail",0,
7/30/14,Louisiana,"2.0"" Hail",0,
6/25/14,Louisiana,"2.5"" Hail",0,
6/26/14,Louisiana,"2.5"" Hail",0,
6/27/14,Louisiana,"2.5"" Hail",0,
6/28/14,Louisiana,"2.5"" Hail",0,
6/29/14,Louisiana,"2.5"" Hail",0,
6/30/14,Louisiana,"2.5"" Hail",0,
7/1/14,Louisiana,"2.5"" Hail",0,
7/2/14,Louisiana,"2.5"" Hail",0,
7/3/14,Louisiana,"2.5"" Hail",0,
7/4/14,Louisiana,"2.5"" Hail",0,
7/5/14,Louisiana,"2.5"" Hail",0,
7/6/14,Louisiana,"2.5"" Hail",0,
7/7/14,Louisiana,"2.5"" Hail",0,
7/8/14,Louisiana,"2.5"" Hail",0,
7/9/14,Louisiana,"2.5"" Hail",0,
7/10/14,Louisiana,"2.5"" Hail",0,
7/11/14,Louisiana,"2.5"" Hail",0,
7/12/14,Louisiana,"2.5"" Hail",0,
7/13/14,Louisiana,"2.5"" Hail",0,
7/14/14,Louisiana,"2.5"" Hail",0,
7/15/14,Louisiana,"2.5"" Hail",0,
7/16/14,Louisiana,"2.5"" Hail",0,
7/17/14,Louisiana,"2.5"" Hail",0,
7/18/14,Louisiana,"2.5"" Hail",0,
7/19/14,Louisiana,"2.5"" Hail",0,
7/20/14,Louisiana,"2.5"" Hail",0,
7/21/14,Louisiana,"2.5"" Hail",0,
7/22/14,Louisiana,"2.5"" Hail",0,
7/23/14,Louisiana,"2.5"" Hail",0,
7/24/14,Louisiana,"2.5"" Hail",0,
7/25/14,Louisiana,"2.5"" Hail",0,
7/26/14,Louisiana,"2.5"" Hail",0,
7/27/14,Louisiana,"2.5"" Hail",0,
7/28/14,Louisiana,"2.5"" Hail",0,
7/29/14,Louisiana,"2.5"" Hail",0,
7/30/14,Louisiana,"2.5"" Hail",0,
6/25/14,Louisiana,"3.0"" Hail",0,
6/26/14,Louisiana,"3.0"" Hail",0,
6/27/14,Louisiana,"3.0"" Hail",0,
6/28/14,Louisiana,"3.0"" Hail",0,
6/29/14,Louisiana,"3.0"" Hail",0,
6/30/14,Louisiana,"3.0"" Hail",0,
7/1/14,Louisiana,"3.0"" Hail",0,
7/2/14,Louisiana,"3.0"" Hail",0,
7/3/14,Louisiana,"3.0"" Hail",0,
7/4/14,Louisiana,"3.0"" Hail",0,
7/5/14,Louisiana,"3.0"" Hail",0,
7/6/14,Louisiana,"3.0"" Hail",0,
7/7/14,Louisiana,"3.0"" Hail",0,
7/8/14,Louisiana,"3.0"" Hail",0,
7/9/14,Louisiana,"3.0"" Hail",0,
7/10/14,Louisiana,"3.0"" Hail",0,
7/11/14,Louisiana,"3.0"" Hail",0,
7/12/14,Louisiana,"3.0"" Hail",0,
7/13/14,Louisiana,"3.0"" Hail",0,
7/14/14,Louisiana,"3.0"" Hail",0,
7/15/14,Louisiana,"3.0"" Hail",0,
7/16/14,Louisiana,"3.0"" Hail",0,
7/17/14,Louisiana,"3.0"" Hail",0,
7/18/14,Louisiana,"3.0"" Hail",0,
7/19/14,Louisiana,"3.0"" Hail",0,
7/20/14,Louisiana,"3.0"" Hail",0,
7/21/14,Louisiana,"3.0"" Hail",0,
7/22/14,Louisiana,"3.0"" Hail",0,
7/23/14,Louisiana,"3.0"" Hail",0,
7/24/14,Louisiana,"3.0"" Hail",0,
7/25/14,Louisiana,"3.0"" Hail",0,
7/26/14,Louisiana,"3.0"" Hail",0,
7/27/14,Louisiana,"3.0"" Hail",0,
7/28/14,Louisiana,"3.0"" Hail",0,
7/29/14,Louisiana,"3.0"" Hail",0,
7/30/14,Louisiana,"3.0"" Hail",0,
6/25/14,Louisiana,"3.5"" Hail",0,
6/26/14,Louisiana,"3.5"" Hail",0,
6/27/14,Louisiana,"3.5"" Hail",0,
6/28/14,Louisiana,"3.5"" Hail",0,
6/29/14,Louisiana,"3.5"" Hail",0,
6/30/14,Louisiana,"3.5"" Hail",0,
7/1/14,Louisiana,"3.5"" Hail",0,
7/2/14,Louisiana,"3.5"" Hail",0,
7/3/14,Louisiana,"3.5"" Hail",0,
7/4/14,Louisiana,"3.5"" Hail",0,
7/5/14,Louisiana,"3.5"" Hail",0,
7/6/14,Louisiana,"3.5"" Hail",0,
7/7/14,Louisiana,"3.5"" Hail",0,
7/8/14,Louisiana,"3.5"" Hail",0,
7/9/14,Louisiana,"3.5"" Hail",0,
7/10/14,Louisiana,"3.5"" Hail",0,
7/11/14,Louisiana,"3.5"" Hail",0,
7/12/14,Louisiana,"3.5"" Hail",0,
7/13/14,Louisiana,"3.5"" Hail",0,
